Date_Filed,Filing_Party,Appeal_ID,Hardship_Appeal,Interpreter_Request,Address,Appeal_Source_Zipcode,Supervisor_District,Neighborhoods_Analysis_Boundaries,Location
07/29/2014,landlord,AL140144,false,false,2600 Block Of Folsom Street,94110,9,Mission,"(37.754903360125, -122.414241576754)"
05/07/1997,tenant,R002-21R,false,false,1400 Block Of Washington Street,94109,3,Russian Hill,"(37.7938421755859, -122.417124644689)"
07/11/2002,tenant,AT020180,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
02/05/1997,tenant,R001-89R,false,false,600 Block Of Pine Street,94108,3,Financial District/South Beach,"(37.791343878378, -122.406521512154)"
12/05/2014,landlord,AL140201,false,false,500 Block Of Sanchez Street,94114,8,Castro/Upper Market,"(37.7607605605709, -122.430466314406)"
06/30/2003,tenant,AT030177,false,false,400 Block Of Davis Court,94111,3,Financial District/South Beach,"(37.7967073397232, -122.398186155705)"
10/09/1997,landlord,S001-22A,false,false,2400 Block Of 27th Avenue,94116,4,Sunset/Parkside,"(37.7417422794319, -122.484128892569)"
10/17/2006,tenant,AT060108,false,false,3100 Block Of 16th Street,94103,8,Mission,"(37.7649429347769, -122.422375182218)"
06/12/2002,tenant,AT020132,false,false,200 Block Of De Montfort Avenue,94112,7,Oceanview/Merced/Ingleside,"(37.7235899248371, -122.460740162991)"
06/03/2004,landlord,AL040077,false,false,117100 Block Of Serrano Drive,94132,7,Lakeshore,"(37.7200426334805, -122.477542614177)"
07/31/2000,tenant,AT2K0126,false,false,1100 Block Of Plymouth Avenue,94112,7,Oceanview/Merced/Ingleside,"(37.7228664393915, -122.456076821323)"
07/05/2002,tenant,AT020143,false,false,1200 Block Of Alemany Boulevard,94112,8,Outer Mission,"(37.7303399204221, -122.432385162785)"
02/12/2007,tenant,AT070028,false,false,1600 Block Of Bush Street,94109,2,Western Addition,"(37.7881207329833, -122.424404303979)"
03/08/2007,landlord,AL070044,false,false,0 Block Of Ottawa Avenue,94112,11,Outer Mission,"(37.7148230229227, -122.445340008951)"
07/03/2009,tenant,AT090168,false,false,1100 Block Of Pine Street,94109,3,Nob Hill,"(37.7902802862501, -122.414916876041)"
02/23/2005,tenant,AT050095,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
10/01/2002,tenant,AT030119,false,false,400 Block Of Gonzalez Drive,94132,7,Lakeshore,"(37.7160190677635, -122.477975897762)"
10/13/2015,tenant,AT150130,false,false,400 Block Of Eddy Street,94109,6,Tenderloin,"(37.7835654759009, -122.415051136713)"
06/23/2005,tenant,AT050199,false,false,400 Block Of Serrano Drive,94132,7,Lakeshore,"(37.7190118677214, -122.480450749483)"
09/30/2009,landlord,AL090216,false,false,0 Block Of Minerva Street,94112,11,Oceanview/Merced/Ingleside,"(37.7156899155258, -122.454796659926)"
08/28/2002,tenant,AT020340,false,false,100 Block Of Garces Drive,94132,7,Lakeshore,"(37.7151948457584, -122.478943773295)"
12/11/2002,tenant,AT020608,false,false,600 Block Of John Muir Drive,94132,7,Lakeshore,"(37.7143348140478, -122.492047872131)"
05/10/1999,tenant,T001-87R,false,false,200 Block Of Turk Street,94102,6,Tenderloin,"(37.7829534935842, -122.413243748704)"
04/17/2007,tenant,AT070069,false,false,200 Block Of Serrano Drive,94132,7,Lakeshore,"(37.719808873006, -122.479328709708)"
06/08/1999,tenant,T002-01R,false,false,0 Block Of Fair Oaks Street,94110,8,Mission,"(37.7558996261016, -122.424435192675)"
01/26/1998,landlord,S001-33A,false,false,200 Block Of 11th Avenue,94118,1,Inner Richmond,"(37.7836341349838, -122.469908010819)"
04/16/2001,tenant,AT010062,false,false,1300 Block Of Lombard Street,94109,2,Russian Hill,"(37.8015053643445, -122.423738557618)"
01/12/2004,landlord,AL040001,false,false,800 Block Of Taylor Street,94108,3,Nob Hill,"(37.7904073940348, -122.412141930739)"
07/13/2009,tenant,AT090212,false,false,900 Block Of Broderick Street,94115,5,Western Addition,"(37.778966529962, -122.440373407774)"
05/02/2007,landlord,AL070101,false,false,1100 Block Of Treat Avenue,94110,9,Mission,"(37.7517661794883, -122.412985835399)"
09/18/2006,tenant,AT060092,false,false,1200 Block Of 14th Avenue,94122,5,Inner Sunset,"(37.7647417523188, -122.471802829971)"
03/09/2007,landlord,AL070040,false,false,800 Block Of Corbett Avenue,94131,8,Twin Peaks,"(37.7533418919511, -122.443300509532)"
08/28/2002,tenant,AT020334,false,false,300 Block Of Font Boulevard,94132,7,Lakeshore,"(37.71709928396, -122.476744283997)"
08/03/2011,landlord,AL110080,false,false,3000 Block Of Sacramento Street,94115,2,Pacific Heights,"(37.7887296948612, -122.443129710881)"
10/04/2004,tenant,AT040144,false,false,100 Block Of Font Boulevard,94132,7,Lakeshore,"(37.715545052959, -122.473629919957)"
12/13/2000,tenant,AT2K0238,false,false,500 Block Of Mason Street,94102,3,Nob Hill,"(37.7885578117649, -122.410081316498)"
01/20/2004,tenant,AT040004,false,false,600 Block Of 25th Avenue,94121,1,Outer Richmond,"(37.7772371431573, -122.484458855208)"
07/22/2003,tenant,AT030232,false,false,500 Block Of Battery Street,94111,3,Financial District/South Beach,"(37.7963352487759, -122.400515222852)"
10/24/2006,tenant,AT060110,false,false,2100 Block Of Mission Street,94110,9,Mission,"(37.7622785493867, -122.419332516619)"
03/25/2002,landlord,AL020096,false,false,1900 Block Of Oak Street,94117,5,Haight Ashbury,"(37.7713013031832, -122.451412659823)"
04/01/1997,landlord,R001-52A,false,false,2400 Block Of Lake Street,94121,2,Seacliff,"(37.7857764063498, -122.48568982131)"
06/16/2003,tenant,AT030260,false,false,400 Block Of Davis Street,94111,,,
08/28/2002,tenant,AT020285,false,false,100 Block Of Cambon Drive,94132,7,Lakeshore,"(37.7166731173383, -122.474173684903)"
05/27/1997,landlord,R001-61A,false,false,300 Block Of San Carlos Street,94110,9,Mission,"(37.7577823081628, -122.419834201322)"
10/28/2009,tenant,AT090233,false,false,500 Block Of Broadway Street,94133,,,
05/02/2007,tenant,AT070090,false,false,500 Block Of Arballo Drive,94132,7,Lakeshore,"(37.7183971061109, -122.483220652487)"
12/06/2002,tenant,AT020560,false,false,700 Block Of Clayton Street,94117,5,Haight Ashbury,"(37.7679443802674, -122.448133105714)"
08/28/2002,tenant,AT020394,false,false,400 Block Of Serrano Drive,94132,7,Lakeshore,"(37.7190118677214, -122.480450749483)"
06/07/2004,tenant,AT040065,false,false,400 Block Of Ofarrell Street,94102,6,Tenderloin,"(37.7858903309874, -122.411725719958)"
12/22/1997,tenant,S001-44R,false,false,1000 Block Of Howard Street,94103,6,South of Market,"(37.7795675903936, -122.407474134598)"
06/03/2003,landlord,AL030136,false,false,0 Block Of Bruce Avenue,94112,11,Oceanview/Merced/Ingleside,"(37.7221806156136, -122.451680599321)"
01/02/2009,tenant,AT090059,false,false,600 Block Of John Muir Drive,94132,7,Lakeshore,"(37.7143348140478, -122.492047872131)"
05/10/2013,landlord,AL130050,false,false,100 Block Of Columbus Avenue,94133,3,Chinatown,"(37.7966469571019, -122.404804758673)"
05/15/2000,tenant,AT2K0083,false,false,100 Block Of Sanchez Street,94114,8,Castro/Upper Market,"(37.7671998905471, -122.43108381309)"
04/19/2016,tenant,AT160055,false,false,300 Block Of Moultrie Street,94110,9,Bernal Heights,"(37.7397009176594, -122.415774657923)"
03/15/2001,landlord,AL010035,false,false,0 Block Of Naglee Avenue,94112,11,Outer Mission,"(37.7118377565833, -122.446494684799)"
05/07/2014,tenant,AT140067,false,false,2100 Block Of Geary Boulevard,94115,5,Western Addition,"(37.7833579686015, -122.43860138719)"
10/01/2002,tenant,AT030104,false,false,100 Block Of Cambon Drive,94132,7,Lakeshore,"(37.7166731173383, -122.474173684903)"
08/26/2002,tenant,AT020414,false,false,100 Block Of Cardenas Avenue,94132,7,Lakeshore,"(37.7197192058535, -122.476781504973)"
07/16/2007,tenant,AT070174,false,false,0 Block Of Chumasero Drive,94132,7,Lakeshore,"(37.7133177847632, -122.472875861103)"
07/31/2001,tenant,AT010127,false,false,1900 Block Of Oak Street,94117,5,Haight Ashbury,"(37.7713013031832, -122.451412659823)"
04/27/2007,tenant,AT070076,false,false,100 Block Of Gonzalez Drive,94132,7,Lakeshore,"(37.7185685929216, -122.475381950764)"
02/09/2007,tenant,AT070024,false,false,1000 Block Of Hyde Street,94109,3,Nob Hill,"(37.7905005137391, -122.41736641793)"
08/08/2013,tenant,AT130075,false,false,300 Block Of Buchanan Street,94102,5,Hayes Valley,"(37.7727724969859, -122.427141201971)"
07/14/1997,landlord,S001-05A,false,false,1700 Block Of Filbert Street,94123,2,Marina,"(37.7990163406752, -122.428290722359)"
06/23/2009,tenant,AT090158,false,false,600 Block Of Mason Street,94108,3,Nob Hill,"(37.7894926602062, -122.410269519291)"
05/07/2014,tenant,AT140118,false,false,2100 Block Of Geary Boulevard,94115,5,Western Addition,"(37.7833579686015, -122.43860138719)"
04/11/2003,tenant,AT030062,false,false,1200 Block Of 17th Avenue,94122,4,Inner Sunset,"(37.7645970342042, -122.475120957182)"
07/10/2009,tenant,AT090173,false,false,800 Block Of Lombard Street,94133,3,Russian Hill,"(37.8024617670802, -122.415491759071)"
09/17/2001,tenant,AT010148,false,false,800 Block Of Sutter Street,94109,3,Nob Hill,"(37.7884388426384, -122.414352343238)"
07/06/2011,tenant,AT110068,false,false,300 Block Of 31st Avenue,94121,1,Outer Richmond,"(37.7826555341507, -122.491436722435)"
08/21/2014,landlord,AL140168,false,false,200 Block Of Scott Street,94117,5,Haight Ashbury,"(37.771957437992, -122.435399833513)"
08/28/2002,tenant,AT020403,false,false,500 Block Of Vidal Drive,94132,7,Lakeshore,"(37.7155194286313, -122.482478080678)"
05/07/2014,tenant,AT140095,false,false,1400 Block Of Divisadero Street,94115,5,Western Addition,"(37.782897250807, -122.439273399555)"
08/28/2002,tenant,AT020332,false,false,200 Block Of Font Boulevard,94132,7,Lakeshore,"(37.7162490965836, -122.475270754393)"
03/10/2008,tenant,AT080017,false,false,500 Block Of South Van Ness Avenue,94110,9,Mission,"(37.7643732095444, -122.417478491697)"
01/23/2015,tenant,AT150013,false,false,4300 Block Of 19th Street,94114,8,Castro/Upper Market,"(37.7590702726952, -122.437570190479)"
09/04/2002,landlord,AL020214,false,false,3600 Block Of Taraval Street,94116,4,Sunset/Parkside,"(37.7417952834749, -122.505159653947)"
11/26/2001,tenant,AT010185,false,false,800 Block Of Clay Street,94108,3,Chinatown,"(37.7940684220085, -122.407402176881)"
07/16/2013,tenant,AT130068,false,false,0 Block Of Gough Street,94103,6,Mission,"(37.7720959509308, -122.420657325664)"
11/06/2015,tenant,AT150136,false,false,100 Block Of Caine Avenue,94112,11,Oceanview/Merced/Ingleside,"(37.7157481526471, -122.4517441818)"
04/11/2008,landlord,AL080032,false,false,400 Block Of Arlington Street,94131,8,Glen Park,"(37.7352138286622, -122.429302521569)"
07/22/2005,landlord,AL050190,false,false,1200 Block Of Folsom Street,94103,6,South of Market,"(37.7743416410293, -122.410787635409)"
12/01/2003,tenant,AT030351,false,false,300 Block Of Arguello Boulevard,94118,2,Presidio Heights,"(37.7844458858035, -122.459020033732)"
02/17/2009,tenant,AT090074,false,false,1300 Block Of Bay Street,94123,2,Marina,"(37.8035682431311, -122.429211674387)"
12/23/2002,landlord,AL020631,false,false,10311000 Block Of Scott Street,94115,5,Western Addition,"(37.7796269894905, -122.437093525465)"
12/31/1998,landlord,T001-31A,false,false,3100 Block Of Clay Street,94115,2,Pacific Heights,"(37.7894069839107, -122.444949721406)"
06/02/2003,tenant,AT030135,false,false,1300 Block Of Lombard Street,94109,2,Russian Hill,"(37.8015053643445, -122.423738557618)"
04/17/2003,tenant,AT030067,false,false,500 Block Of Baker Street,94117,5,Lone Mountain/USF,"(37.7759611502106, -122.441462517647)"
06/30/2003,tenant,AT030174,false,false,400 Block Of Davis Court,94111,3,Financial District/South Beach,"(37.7967073397232, -122.398186155705)"
05/07/2014,tenant,AT140053,false,false,2000 Block Of Ofarrell Street,94115,5,Western Addition,"(37.7826648712406, -122.438053867758)"
05/28/2009,tenant,AT090140,false,false,800 Block Of Leavenworth Street,94109,3,Nob Hill,"(37.7888452666742, -122.415346949038)"
06/24/1999,tenant,T002-03R,false,false,0 Block Of Darrell Place,94133,3,North Beach,"(37.8023434877856, -122.404260304318)"
06/24/1998,tenant,S002-53R,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
07/18/2007,tenant,AT070164,false,false,100 Block Of Hancock Street,94114,8,Castro/Upper Market,"(37.7603452098857, -122.431611636471)"
07/02/2013,tenant,AT130066,false,false,300 Block Of Frederick Street,94117,5,Haight Ashbury,"(37.7669936441417, -122.448554447179)"
07/11/2002,tenant,AT020156,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
07/22/1997,tenant,S001-11R,false,false,0 Block Of Frederick Street,94117,5,Haight Ashbury,"(37.7675351023702, -122.444309610325)"
06/23/2000,landlord,AL2K0113,false,false,400 Block Of Haight Street,94117,5,Hayes Valley,"(37.7722662894495, -122.429628962723)"
09/27/2001,landlord,AL010154,false,false,500 Block Of Vermont Street,94107,10,Potrero Hill,"(37.7627510849615, -122.404246233894)"
04/24/2015,tenant,AT150048,false,false,500 Block Of Sanchez Street,94114,8,Castro/Upper Market,"(37.7607605605709, -122.430466314406)"
10/17/2003,landlord,AL030327,false,false,3600 Block Of Vicente Street,94116,4,Sunset/Parkside,"(37.7379270809875, -122.505928319678)"
10/13/2006,landlord,AL060107,false,false,0 Block Of Cabrillo Street,94118,1,Inner Richmond,"(37.7755376106007, -122.459021682379)"
08/06/2007,tenant,AT070169,false,false,200 Block Of Fell Street,94102,5,Hayes Valley,"(37.7761085483907, -122.421979000327)"
04/22/2008,tenant,AT080047,false,false,1600 Block Of Taylor Street,94133,3,Nob Hill,"(37.7973555395692, -122.413552307641)"
05/17/2007,tenant,AT070126,false,false,1300 Block Of Stockton Street,94133,3,Chinatown,"(37.798108074591, -122.408645126983)"
07/18/2014,tenant,AT140149,false,false,700 Block Of Italy Avenue,94112,11,Excelsior,"(37.7156619177865, -122.433494545773)"
11/24/1999,tenant,U001-73R,false,false,300 Block Of 11th Avenue,94118,1,Inner Richmond,"(37.7817321026168, -122.46976759533)"
06/30/2003,tenant,AT030227,false,false,500 Block Of Battery Street,94111,3,Financial District/South Beach,"(37.7963352487759, -122.400515222852)"
03/02/1998,landlord,S001-39A,false,false,500 Block Of 26th Avenue,94121,1,Outer Richmond,"(37.7790744236562, -122.485806574077)"
03/11/2009,landlord,AL090172,false,false,1000 Block Of Mason Street,94108,3,Nob Hill,"(37.7929750821128, -122.410980148498)"
05/28/2009,tenant,AT090147,false,false,800 Block Of Leavenworth Street,94109,3,Nob Hill,"(37.7888452666742, -122.415346949038)"
05/20/2014,landlord,AL140123,false,false,1500 Block Of Fulton Street,94117,5,Lone Mountain/USF,"(37.7763847738943, -122.442321333639)"
03/15/2002,tenant,AT020092,false,false,2200 Block Of Polk Street,94109,3,Russian Hill,"(37.7976064901778, -122.422033548858)"
08/13/1999,landlord,U001-15A,false,false,0 Block Of Lupine Avenue,94118,2,Presidio Heights,"(37.7844522093631, -122.448385493263)"
04/12/2006,tenant,AT060036,false,false,3500 Block Of 17th Street,94110,8,Mission,"(37.7631541223095, -122.425099107017)"
12/20/2006,tenant,AT060126,false,false,500 Block Of Hyde Street,94109,6,Tenderloin,"(37.785559970984, -122.416226912541)"
12/02/2002,tenant,AT020540,false,false,800 Block Of Clay Street,94108,3,Chinatown,"(37.7940684220085, -122.407402176881)"
12/30/2014,landlord,AL140209,false,false,300 Block Of 25th Avenue,94121,1,Outer Richmond,"(37.7829570677799, -122.484873511611)"
12/11/2002,tenant,AT020574,false,false,500 Block Of John Muir Drive,94132,7,Lakeshore,"(37.7143348140478, -122.492047872131)"
02/23/2009,tenant,AT090083,false,false,600 Block Of Shrader Street,94117,5,Haight Ashbury,"(37.7689208498834, -122.451702521607)"
03/11/2016,landlord,AL160034,false,false,100 Block Of Edinburgh Street,94112,11,Excelsior,"(37.7267074869102, -122.427951449508)"
11/25/2002,tenant,AT020534,false,false,400 Block Of Waller Street,94117,5,Hayes Valley,"(37.7711232916142, -122.431093525942)"
08/06/2014,tenant,AT140161,false,false,2200 Block Of Pacific Avenue,94115,2,Pacific Heights,"(37.7937165638423, -122.432279480334)"
08/04/1998,tenant,T001-07R,false,false,3000 Block Of Mission Street,94110,9,Mission,"(37.7485954396366, -122.418024677549)"
04/04/2016,landlord,AL160044,false,false,200 Block Of Grand View Avenue,94114,8,Noe Valley,"(37.7537192227924, -122.441407506124)"
08/28/2002,tenant,AT020284,false,false,100 Block Of Cambon Drive,94132,7,Lakeshore,"(37.7166731173383, -122.474173684903)"
03/30/2006,tenant,AT060027,false,false,0 Block Of Mirabel Avenue,94110,9,Bernal Heights,"(37.7465186155341, -122.416516157832)"
05/09/2005,tenant,AT050131,false,false,0 Block Of Fuente Avenue,94132,7,Lakeshore,"(37.7194018145824, -122.478130890381)"
02/10/2016,landlord,AL160017,false,false,2700 Block Of Clement Street,94121,1,Outer Richmond,"(37.7817949230333, -122.488616976941)"
07/15/2008,landlord,AL080073,false,false,500 Block Of 34th Avenue,94121,1,Outer Richmond,"(37.7786907479111, -122.494241004713)"
10/20/2005,tenant,AT050231,false,false,200 Block Of Mcallister Street,94102,6,Tenderloin,"(37.7806168449562, -122.416562254203)"
04/15/2015,landlord,AL150047,false,false,1100 Block Of Guerrero Street,94110,8,Mission,"(37.7527637338412, -122.423063371131)"
07/29/2005,tenant,AT050195,false,false,0 Block Of Decatur Street,94103,6,South of Market,"(37.7725967900789, -122.406116959879)"
11/17/2000,tenant,AT2K0210,false,false,100 Block Of Albion Street,94110-1111,8,Mission,"(37.7644447720509, -122.42288313068)"
05/15/1997,landlord,R001-58A,false,false,2000 Block Of 23rd Street,94107,10,Potrero Hill,"(37.7547102622012, -122.400187218517)"
03/20/2012,tenant,AT120032,false,false,700 Block Of Fell Street,94117,5,Hayes Valley,"(37.7750612488998, -122.430199600962)"
08/28/2002,tenant,AT020378,false,false,300 Block Of Serrano Drive,94132,7,Lakeshore,"(37.7190118677214, -122.480450749483)"
01/07/2002,tenant,AT020047,false,false,1500 Block Of Bay Street,94123,2,Marina,"(37.803216045473, -122.4325146308)"
05/23/2002,tenant,AT020124,false,false,1600 Block Of Grove Street,94117,5,Lone Mountain/USF,"(37.7752450453657, -122.443780098566)"
01/09/2004,tenant,AT040002,false,false,1000 Block Of Polk Street,94109,6,Tenderloin,"(37.7866019514145, -122.419812186102)"
01/29/2007,tenant,AT070011,false,false,500 Block Of Battery Street,94111,3,Financial District/South Beach,"(37.7963352487759, -122.400515222852)"
10/04/1999,tenant,U001-43R,false,false,100 Block Of Funston Avenue,94118,1,Inner Richmond,"(37.7854080289867, -122.47204953496)"
